Filepath,MfccImgPath,Emotion
./dataset/mlend/MLEndSND_Public/31167.wav,mfccs_img/31167_mfcc.png,Happy
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female1_sad_9b_1.wav,mfccs_img/female1_sad_9b_1_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/14594.wav,mfccs_img/14594_mfcc.png,Neutral
./dataset/esd/0016/Neutral/0016_000001.wav,mfccs_img/0016_000001_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/06042.wav,mfccs_img/06042_mfcc.png,Bored
./dataset/tess/OAF_disgust/OAF_size_disgust.wav,mfccs_img/OAF_size_disgust_mfcc.png,Disgust
./dataset/esd/0014/Surprise/0014_001525.wav,mfccs_img/0014_001525_mfcc.png,Surprise
./dataset/crema-d/AudioWAV/1058_IWW_FEA_XX.wav,mfccs_img/1058_IWW_FEA_XX_mfcc.png,Fear
./dataset/esd/0013/Neutral/0013_000188.wav,mfccs_img/0013_000188_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/11040.wav,mfccs_img/11040_mfcc.png,Happy
./dataset/meld/train/dia1016_utt4.mp4,mfccs_img/dia1016_utt4_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1086_DFA_FEA_XX.wav,mfccs_img/1086_DFA_FEA_XX_mfcc.png,Fear
./dataset/mlend/MLEndSND_Public/34148.wav,mfccs_img/34148_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/46455.wav,mfccs_img/46455_mfcc.png,Bored
./dataset/meld/train/dia705_utt5.mp4,mfccs_img/dia705_utt5_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/11882.wav,mfccs_img/11882_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/23295.wav,mfccs_img/23295_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/37546.wav,mfccs_img/37546_mfcc.png,Question
./dataset/crema-d/AudioWAV/1076_TSI_DIS_XX.wav,mfccs_img/1076_TSI_DIS_XX_mfcc.png,Disgust
./dataset/esd/0013/Angry/0013_000700.wav,mfccs_img/0013_000700_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1080_IEO_DIS_LO.wav,mfccs_img/1080_IEO_DIS_LO_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/02964.wav,mfccs_img/02964_mfcc.png,Neutral
./dataset/esd/0015/Neutral/0015_000316.wav,mfccs_img/0015_000316_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/38011.wav,mfccs_img/38011_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/17350.wav,mfccs_img/17350_mfcc.png,Bored
./dataset/esd/0011/Surprise/0011_001549.wav,mfccs_img/0011_001549_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/21179.wav,mfccs_img/21179_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/23030.wav,mfccs_img/23030_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/43160.wav,mfccs_img/43160_mfcc.png,Bored
./dataset/esd/0014/Neutral/0014_000254.wav,mfccs_img/0014_000254_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/39530.wav,mfccs_img/39530_mfcc.png,Bored
./dataset/meld/train/dia926_utt6.mp4,mfccs_img/dia926_utt6_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/31205.wav,mfccs_img/31205_mfcc.png,Bored
./dataset/meld/train/dia260_utt10.mp4,mfccs_img/dia260_utt10_mfcc.png,Fear
./dataset/esd/0017/Surprise/0017_001470.wav,mfccs_img/0017_001470_mfcc.png,Surprise
./dataset/esd/0013/Happy/0013_000811.wav,mfccs_img/0013_000811_mfcc.png,Happy
./dataset/esd/0017/Neutral/0017_000105.wav,mfccs_img/0017_000105_mfcc.png,Neutral
./dataset/esd/0013/Neutral/0013_000127.wav,mfccs_img/0013_000127_mfcc.png,Neutral
./dataset/esd/0020/Sad/0020_001139.wav,mfccs_img/0020_001139_mfcc.png,Sad
./dataset/esd/0011/Neutral/0011_000072.wav,mfccs_img/0011_000072_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/33918.wav,mfccs_img/33918_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/12276.wav,mfccs_img/12276_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/17467.wav,mfccs_img/17467_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/29302.wav,mfccs_img/29302_mfcc.png,Bored
./dataset/esd/0012/Angry/0012_000418.wav,mfccs_img/0012_000418_mfcc.png,Anger
./dataset/esd/0013/Happy/0013_000834.wav,mfccs_img/0013_000834_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/10830.wav,mfccs_img/10830_mfcc.png,Question
./dataset/crema-d/AudioWAV/1077_TIE_NEU_XX.wav,mfccs_img/1077_TIE_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/36642.wav,mfccs_img/36642_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/11711.wav,mfccs_img/11711_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/43258.wav,mfccs_img/43258_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/02602.wav,mfccs_img/02602_mfcc.png,Bored
./dataset/esd/0014/Surprise/0014_001730.wav,mfccs_img/0014_001730_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/28572.wav,mfccs_img/28572_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/25033.wav,mfccs_img/25033_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/36521.wav,mfccs_img/36521_mfcc.png,Question
./dataset/esd/0016/Angry/0016_000525.wav,mfccs_img/0016_000525_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/09071.wav,mfccs_img/09071_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/06536.wav,mfccs_img/06536_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/39657.wav,mfccs_img/39657_mfcc.png,Question
./dataset/crema-d/AudioWAV/1048_IOM_SAD_XX.wav,mfccs_img/1048_IOM_SAD_XX_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/20171.wav,mfccs_img/20171_mfcc.png,Neutral
./dataset/esd/0017/Surprise/0017_001542.wav,mfccs_img/0017_001542_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/37323.wav,mfccs_img/37323_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/36736.wav,mfccs_img/36736_mfcc.png,Bored
./dataset/esd/0013/Sad/0013_001184.wav,mfccs_img/0013_001184_mfcc.png,Sad
./dataset/tess/OAF_Sad/OAF_pad_sad.wav,mfccs_img/OAF_pad_sad_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/06054.wav,mfccs_img/06054_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/38736.wav,mfccs_img/38736_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/36853.wav,mfccs_img/36853_mfcc.png,Neutral
./dataset/esd/0018/Angry/0018_000634.wav,mfccs_img/0018_000634_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/21265.wav,mfccs_img/21265_mfcc.png,Question
./dataset/meld/train/dia473_utt2.mp4,mfccs_img/dia473_utt2_mfcc.png,Anger
./dataset/esd/0015/Angry/0015_000699.wav,mfccs_img/0015_000699_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/03326.wav,mfccs_img/03326_mfcc.png,Happy
./dataset/meld/train/dia860_utt15.mp4,mfccs_img/dia860_utt15_mfcc.png,Disgust
./dataset/meld/train/dia564_utt1.mp4,mfccs_img/dia564_utt1_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/28951.wav,mfccs_img/28951_mfcc.png,Bored
./dataset/esd/0015/Happy/0015_000739.wav,mfccs_img/0015_000739_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/14281.wav,mfccs_img/14281_mfcc.png,Neutral
./dataset/tess/OAF_Sad/OAF_week_sad.wav,mfccs_img/OAF_week_sad_mfcc.png,Sad
./dataset/esd/0018/Neutral/0018_000127.wav,mfccs_img/0018_000127_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/01904.wav,mfccs_img/01904_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/06368.wav,mfccs_img/06368_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/42249.wav,mfccs_img/42249_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1075_IEO_SAD_LO.wav,mfccs_img/1075_IEO_SAD_LO_mfcc.png,Sad
./dataset/esd/0015/Surprise/0015_001749.wav,mfccs_img/0015_001749_mfcc.png,Surprise
./dataset/savee/JK_d03.wav,mfccs_img/JK_d03_mfcc.png,Disgust
./dataset/mlend/MLEndSND_Public/15596.wav,mfccs_img/15596_mfcc.png,Happy
./dataset/tess/OAF_neutral/OAF_five_neutral.wav,mfccs_img/OAF_five_neutral_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/09681.wav,mfccs_img/09681_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/18259.wav,mfccs_img/18259_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1088_DFA_FEA_XX.wav,mfccs_img/1088_DFA_FEA_XX_mfcc.png,Fear
./dataset/mlend/MLEndSND_Public/14383.wav,mfccs_img/14383_mfcc.png,Question
./dataset/meld/train/dia747_utt3.mp4,mfccs_img/dia747_utt3_mfcc.png,Surprise
./dataset/meld/train/dia967_utt9.mp4,mfccs_img/dia967_utt9_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/00616.wav,mfccs_img/00616_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/13681.wav,mfccs_img/13681_mfcc.png,Question
./dataset/crema-d/AudioWAV/1067_IEO_DIS_LO.wav,mfccs_img/1067_IEO_DIS_LO_mfcc.png,Disgust
./dataset/esd/0017/Surprise/0017_001610.wav,mfccs_img/0017_001610_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/45734.wav,mfccs_img/45734_mfcc.png,Question
./dataset/tess/YAF_sad/YAF_life_sad.wav,mfccs_img/YAF_life_sad_mfcc.png,Sad
./dataset/jl-corpus/Raw JL corpus (unchecked and unannotated)/JL(wav+txt)/female2_neutral_1b_1.wav,mfccs_img/female2_neutral_1b_1_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1074_IWL_DIS_XX.wav,mfccs_img/1074_IWL_DIS_XX_mfcc.png,Disgust
./dataset/esd/0013/Angry/0013_000374.wav,mfccs_img/0013_000374_mfcc.png,Anger
./dataset/ravdess/Actor_02/03-01-08-02-02-01-02.wav,mfccs_img/03-01-08-02-02-01-02_mfcc.png,Surprise
./dataset/crema-d/AudioWAV/1002_MTI_DIS_XX.wav,mfccs_img/1002_MTI_DIS_XX_mfcc.png,Disgust
./dataset/esd/0015/Surprise/0015_001577.wav,mfccs_img/0015_001577_mfcc.png,Surprise
./dataset/meld/train/dia538_utt1.mp4,mfccs_img/dia538_utt1_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1054_IWL_DIS_XX.wav,mfccs_img/1054_IWL_DIS_XX_mfcc.png,Disgust
./dataset/esd/0018/Sad/0018_001376.wav,mfccs_img/0018_001376_mfcc.png,Sad
./dataset/crema-d/AudioWAV/1026_IEO_HAP_HI.wav,mfccs_img/1026_IEO_HAP_HI_mfcc.png,Happy
./dataset/meld/train/dia107_utt4.mp4,mfccs_img/dia107_utt4_mfcc.png,Neutral
./dataset/esd/0013/Neutral/0013_000094.wav,mfccs_img/0013_000094_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/42051.wav,mfccs_img/42051_mfcc.png,Question
./dataset/crema-d/AudioWAV/1072_MTI_NEU_XX.wav,mfccs_img/1072_MTI_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/42458.wav,mfccs_img/42458_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1041_IWW_SAD_XX.wav,mfccs_img/1041_IWW_SAD_XX_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/04080.wav,mfccs_img/04080_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/02251.wav,mfccs_img/02251_mfcc.png,Bored
./dataset/esd/0017/Angry/0017_000649.wav,mfccs_img/0017_000649_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/35816.wav,mfccs_img/35816_mfcc.png,Question
./dataset/esd/0013/Neutral/0013_000197.wav,mfccs_img/0013_000197_mfcc.png,Neutral
./dataset/esd/0016/Surprise/0016_001435.wav,mfccs_img/0016_001435_mfcc.png,Surprise
./dataset/crema-d/AudioWAV/1074_TAI_HAP_XX.wav,mfccs_img/1074_TAI_HAP_XX_mfcc.png,Happy
./dataset/meld/train/dia111_utt9.mp4,mfccs_img/dia111_utt9_mfcc.png,Neutral
./dataset/meld/train/dia1017_utt12.mp4,mfccs_img/dia1017_utt12_mfcc.png,Neutral
./dataset/esd/0014/Happy/0014_000843.wav,mfccs_img/0014_000843_mfcc.png,Happy
./dataset/esd/0019/Surprise/0019_001641.wav,mfccs_img/0019_001641_mfcc.png,Surprise
./dataset/tess/YAF_sad/YAF_numb_sad.wav,mfccs_img/YAF_numb_sad_mfcc.png,Sad
./dataset/esd/0018/Neutral/0018_000149.wav,mfccs_img/0018_000149_mfcc.png,Neutral
./dataset/esd/0020/Happy/0020_000963.wav,mfccs_img/0020_000963_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/46345.wav,mfccs_img/46345_mfcc.png,Question
./dataset/crema-d/AudioWAV/1043_IEO_ANG_LO.wav,mfccs_img/1043_IEO_ANG_LO_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/31049.wav,mfccs_img/31049_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/28209.wav,mfccs_img/28209_mfcc.png,Happy
./dataset/esd/0017/Surprise/0017_001461.wav,mfccs_img/0017_001461_mfcc.png,Surprise
./dataset/meld/train/dia914_utt2.mp4,mfccs_img/dia914_utt2_mfcc.png,Neutral
./dataset/meld/train/dia646_utt2.mp4,mfccs_img/dia646_utt2_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/34807.wav,mfccs_img/34807_mfcc.png,Question
./dataset/meld/train/dia357_utt1.mp4,mfccs_img/dia357_utt1_mfcc.png,Surprise
./dataset/ravdess/Actor_22/03-01-01-01-02-02-22.wav,mfccs_img/03-01-01-01-02-02-22_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1005_IEO_DIS_MD.wav,mfccs_img/1005_IEO_DIS_MD_mfcc.png,Disgust
./dataset/esd/0013/Sad/0013_001352.wav,mfccs_img/0013_001352_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/11681.wav,mfccs_img/11681_mfcc.png,Bored
./dataset/meld/train/dia331_utt1.mp4,mfccs_img/dia331_utt1_mfcc.png,Neutral
./dataset/esd/0019/Happy/0019_000744.wav,mfccs_img/0019_000744_mfcc.png,Happy
./dataset/esd/0011/Neutral/0011_000042.wav,mfccs_img/0011_000042_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/03644.wav,mfccs_img/03644_mfcc.png,Question
./dataset/esd/0016/Angry/0016_000570.wav,mfccs_img/0016_000570_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/43539.wav,mfccs_img/43539_mfcc.png,Bored
./dataset/esd/0018/Surprise/0018_001537.wav,mfccs_img/0018_001537_mfcc.png,Surprise
./dataset/esd/0016/Angry/0016_000572.wav,mfccs_img/0016_000572_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/38456.wav,mfccs_img/38456_mfcc.png,Bored
./dataset/esd/0012/Surprise/0012_001725.wav,mfccs_img/0012_001725_mfcc.png,Surprise
./dataset/crema-d/AudioWAV/1091_IEO_FEA_LO.wav,mfccs_img/1091_IEO_FEA_LO_mfcc.png,Fear
./dataset/esd/0019/Sad/0019_001390.wav,mfccs_img/0019_001390_mfcc.png,Sad
./dataset/esd/0018/Angry/0018_000583.wav,mfccs_img/0018_000583_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1066_DFA_NEU_XX.wav,mfccs_img/1066_DFA_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/27355.wav,mfccs_img/27355_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/36401.wav,mfccs_img/36401_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/14780.wav,mfccs_img/14780_mfcc.png,Bored
./dataset/tess/YAF_fear/YAF_walk_fear.wav,mfccs_img/YAF_walk_fear_mfcc.png,Fear
./dataset/crema-d/AudioWAV/1014_ITH_FEA_XX.wav,mfccs_img/1014_ITH_FEA_XX_mfcc.png,Fear
./dataset/esd/0013/Neutral/0013_000016.wav,mfccs_img/0013_000016_mfcc.png,Neutral
./dataset/esd/0014/Sad/0014_001389.wav,mfccs_img/0014_001389_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/12674.wav,mfccs_img/12674_mfcc.png,Question
./dataset/meld/train/dia913_utt7.mp4,mfccs_img/dia913_utt7_mfcc.png,Neutral
./dataset/meld/train/dia410_utt12.mp4,mfccs_img/dia410_utt12_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1071_ITH_NEU_XX.wav,mfccs_img/1071_ITH_NEU_XX_mfcc.png,Neutral
./dataset/esd/0014/Neutral/0014_000087.wav,mfccs_img/0014_000087_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/28117.wav,mfccs_img/28117_mfcc.png,Bored
./dataset/meld/train/dia459_utt7.mp4,mfccs_img/dia459_utt7_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/13187.wav,mfccs_img/13187_mfcc.png,Happy
./dataset/tess/OAF_Sad/OAF_pike_sad.wav,mfccs_img/OAF_pike_sad_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/23788.wav,mfccs_img/23788_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/11568.wav,mfccs_img/11568_mfcc.png,Neutral
./dataset/esd/0014/Happy/0014_000970.wav,mfccs_img/0014_000970_mfcc.png,Happy
./dataset/meld/train/dia379_utt4.mp4,mfccs_img/dia379_utt4_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/26781.wav,mfccs_img/26781_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/14399.wav,mfccs_img/14399_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/35381.wav,mfccs_img/35381_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/30140.wav,mfccs_img/30140_mfcc.png,Happy
./dataset/esd/0016/Angry/0016_000571.wav,mfccs_img/0016_000571_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/38743.wav,mfccs_img/38743_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/46639.wav,mfccs_img/46639_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/31164.wav,mfccs_img/31164_mfcc.png,Neutral
./dataset/esd/0018/Angry/0018_000676.wav,mfccs_img/0018_000676_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/09621.wav,mfccs_img/09621_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/27442.wav,mfccs_img/27442_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/26181.wav,mfccs_img/26181_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/22804.wav,mfccs_img/22804_mfcc.png,Question
./dataset/esd/0012/Happy/0012_000809.wav,mfccs_img/0012_000809_mfcc.png,Happy
./dataset/esd/0014/Sad/0014_001352.wav,mfccs_img/0014_001352_mfcc.png,Sad
./dataset/esd/0017/Happy/0017_000921.wav,mfccs_img/0017_000921_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/06543.wav,mfccs_img/06543_mfcc.png,Bored
./dataset/tess/OAF_angry/OAF_sail_angry.wav,mfccs_img/OAF_sail_angry_mfcc.png,Anger
./dataset/tess/OAF_disgust/OAF_ripe_disgust.wav,mfccs_img/OAF_ripe_disgust_mfcc.png,Disgust
./dataset/tess/YAF_happy/YAF_life_happy.wav,mfccs_img/YAF_life_happy_mfcc.png,Happy
./dataset/meld/train/dia141_utt2.mp4,mfccs_img/dia141_utt2_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/10604.wav,mfccs_img/10604_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/34133.wav,mfccs_img/34133_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/44561.wav,mfccs_img/44561_mfcc.png,Question
./dataset/esd/0013/Sad/0013_001400.wav,mfccs_img/0013_001400_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/13897.wav,mfccs_img/13897_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/43488.wav,mfccs_img/43488_mfcc.png,Neutral
./dataset/esd/0016/Happy/0016_000758.wav,mfccs_img/0016_000758_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/24832.wav,mfccs_img/24832_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/30803.wav,mfccs_img/30803_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1038_WSI_NEU_XX.wav,mfccs_img/1038_WSI_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/16586.wav,mfccs_img/16586_mfcc.png,Happy
./dataset/esd/0020/Surprise/0020_001666.wav,mfccs_img/0020_001666_mfcc.png,Surprise
./dataset/esd/0012/Angry/0012_000551.wav,mfccs_img/0012_000551_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/18950.wav,mfccs_img/18950_mfcc.png,Neutral
./dataset/meld/train/dia64_utt10.mp4,mfccs_img/dia64_utt10_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/24789.wav,mfccs_img/24789_mfcc.png,Neutral
./dataset/esd/0015/Neutral/0015_000085.wav,mfccs_img/0015_000085_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/14421.wav,mfccs_img/14421_mfcc.png,Happy
./dataset/esd/0014/Angry/0014_000642.wav,mfccs_img/0014_000642_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/05352.wav,mfccs_img/05352_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/25318.wav,mfccs_img/25318_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/17979.wav,mfccs_img/17979_mfcc.png,Bored
./dataset/meld/train/dia29_utt7.mp4,mfccs_img/dia29_utt7_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/06819.wav,mfccs_img/06819_mfcc.png,Question
./dataset/esd/0015/Surprise/0015_001632.wav,mfccs_img/0015_001632_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/24033.wav,mfccs_img/24033_mfcc.png,Happy
./dataset/esd/0014/Angry/0014_000449.wav,mfccs_img/0014_000449_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/03309.wav,mfccs_img/03309_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/05858.wav,mfccs_img/05858_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1028_TAI_NEU_XX.wav,mfccs_img/1028_TAI_NEU_XX_mfcc.png,Neutral
./dataset/meld/train/dia208_utt6.mp4,mfccs_img/dia208_utt6_mfcc.png,Anger
./dataset/meld/train/dia273_utt4.mp4,mfccs_img/dia273_utt4_mfcc.png,Sad
./dataset/esd/0017/Angry/0017_000689.wav,mfccs_img/0017_000689_mfcc.png,Anger
./dataset/esd/0017/Surprise/0017_001609.wav,mfccs_img/0017_001609_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/22791.wav,mfccs_img/22791_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1055_IWL_ANG_XX.wav,mfccs_img/1055_IWL_ANG_XX_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1046_IEO_HAP_HI.wav,mfccs_img/1046_IEO_HAP_HI_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1018_IOM_ANG_XX.wav,mfccs_img/1018_IOM_ANG_XX_mfcc.png,Anger
./dataset/crema-d/AudioWAV/1031_IOM_NEU_XX.wav,mfccs_img/1031_IOM_NEU_XX_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/44949.wav,mfccs_img/44949_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/36871.wav,mfccs_img/36871_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/22337.wav,mfccs_img/22337_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1066_ITS_ANG_XX.wav,mfccs_img/1066_ITS_ANG_XX_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/13848.wav,mfccs_img/13848_mfcc.png,Bored
./dataset/meld/train/dia621_utt0.mp4,mfccs_img/dia621_utt0_mfcc.png,Neutral
./dataset/esd/0011/Happy/0011_000891.wav,mfccs_img/0011_000891_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1044_TSI_SAD_XX.wav,mfccs_img/1044_TSI_SAD_XX_mfcc.png,Sad
./dataset/esd/0015/Happy/0015_000730.wav,mfccs_img/0015_000730_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/01608.wav,mfccs_img/01608_mfcc.png,Question
./dataset/esd/0011/Sad/0011_001231.wav,mfccs_img/0011_001231_mfcc.png,Sad
./dataset/esd/0012/Happy/0012_001011.wav,mfccs_img/0012_001011_mfcc.png,Happy
./dataset/esd/0019/Happy/0019_001003.wav,mfccs_img/0019_001003_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/16231.wav,mfccs_img/16231_mfcc.png,Question
./dataset/mlend/MLEndSND_Public/23375.wav,mfccs_img/23375_mfcc.png,Neutral
./dataset/esd/0020/Sad/0020_001255.wav,mfccs_img/0020_001255_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/01562.wav,mfccs_img/01562_mfcc.png,Happy
./dataset/mlend/MLEndSND_Public/43284.wav,mfccs_img/43284_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/37826.wav,mfccs_img/37826_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1065_IWL_FEA_XX.wav,mfccs_img/1065_IWL_FEA_XX_mfcc.png,Fear
./dataset/esd/0015/Surprise/0015_001594.wav,mfccs_img/0015_001594_mfcc.png,Surprise
./dataset/esd/0016/Surprise/0016_001426.wav,mfccs_img/0016_001426_mfcc.png,Surprise
./dataset/mlend/MLEndSND_Public/08844.wav,mfccs_img/08844_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/00913.wav,mfccs_img/00913_mfcc.png,Happy
./dataset/crema-d/AudioWAV/1028_IEO_ANG_HI.wav,mfccs_img/1028_IEO_ANG_HI_mfcc.png,Anger
./dataset/mlend/MLEndSND_Public/40047.wav,mfccs_img/40047_mfcc.png,Bored
./dataset/crema-d/AudioWAV/1062_DFA_FEA_XX.wav,mfccs_img/1062_DFA_FEA_XX_mfcc.png,Fear
./dataset/mlend/MLEndSND_Public/33644.wav,mfccs_img/33644_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/16899.wav,mfccs_img/16899_mfcc.png,Bored
./dataset/esd/0016/Sad/0016_001369.wav,mfccs_img/0016_001369_mfcc.png,Sad
./dataset/mlend/MLEndSND_Public/07703.wav,mfccs_img/07703_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/46027.wav,mfccs_img/46027_mfcc.png,Bored
./dataset/mlend/MLEndSND_Public/18428.wav,mfccs_img/18428_mfcc.png,Question
./dataset/esd/0011/Surprise/0011_001451.wav,mfccs_img/0011_001451_mfcc.png,Surprise
./dataset/tess/YAF_neutral/YAF_soup_neutral.wav,mfccs_img/YAF_soup_neutral_mfcc.png,Neutral
./dataset/mlend/MLEndSND_Public/35660.wav,mfccs_img/35660_mfcc.png,Neutral
./dataset/crema-d/AudioWAV/1070_DFA_DIS_XX.wav,mfccs_img/1070_DFA_DIS_XX_mfcc.png,Disgust
